customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1236.0,Female,1,No,Yes,14.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),63.58,887.03,No
1496.64465002466,Male,1,No,No,10.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.33290390684325,544.5387257022917,Yes
1298.0,Male,0,Yes,Yes,22.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,70.21,1513.25,Yes
1518.6063683398816,Male,1,No,No,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.871934823144368,170.50712845682395,Yes
1087.0,Male,1,No,Yes,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.07,1676.92,Yes
1250.0,Male,1,Yes,No,53.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.93,3749.18,No
1426.7140072725015,Male,0,Yes,No,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.81767365327933,767.9642662323295,Yes
1243.5481833801548,Female,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.98472228263445,1574.1056127153781,Yes
1249.0,Male,1,No,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.96,391.11,No
1542.0,Male,1,No,Yes,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.02,296.6,Yes
1117.5659527138696,Female,1,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.70524869289912,1476.065031250348,Yes
1561.0,Male,0,No,Yes,28.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.47,1362.58,Yes
1366.0,Male,1,No,Yes,57.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.9,2838.94,No
1261.0,Male,1,No,No,47.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.67,3289.32,Yes
1467.0,Female,1,No,Yes,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.18,768.25,No
1522.0,Male,0,No,No,71.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.22,,Yes
1020.0,Female,0,No,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,74.67,5395.3,No
1004.0,Male,1,No,Yes,67.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.15,4559.99,No
1500.0,Male,0,Yes,No,6.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,67.95,404.31,No
1364.0,Male,1,No,No,14.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),50.65,731.78,No
1519.0,Female,0,No,No,3.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.19,162.62,Yes
1597.0,Female,1,No,Yes,9.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.55,624.07,No
1505.0,Male,0,No,No,33.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.45,1756.48,No
1316.0,Female,1,Yes,Yes,4.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,65.59,302.72,No
1324.7544471759973,Male,0,No,No,11.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,70.25440062500994,724.8838938589026,Yes
1478.0,Female,0,No,No,18.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,67.27,,Yes
1011.0,Female,0,No,No,49.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,51.38,2525.58,Yes
1454.0,Female,0,Yes,No,0.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.34,0.11,No
1572.1868541512251,Male,0,Yes,No,36.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.09124604554694,2257.315006866371,Yes
1012.0,Female,1,No,No,44.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.25,2919.58,No
1353.0,Male,0,Yes,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.85,789.59,No
1029.0,Male,0,No,Yes,60.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.63,4217.61,No
1495.0,Male,0,Yes,No,39.0,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,72.56,2848.96,No
1314.0,Male,1,No,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.7,1422.88,No
1495.7920281813772,Male,1,No,No,10.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.63572772123292,532.7270287672595,Yes
1313.1665642708124,Female,0,No,Yes,5.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,69.19730739253644,339.7548468277802,Yes
1411.4921779808824,Male,0,Yes,No,50.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.71976405792385,3104.8621258443295,Yes
1234.0,Male,1,No,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.1,197.79,Yes
1474.0,Female,0,No,No,23.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,63.62,1433.17,No
1445.7168780073587,Female,0,Yes,No,1.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.79364338556337,66.31303080180052,Yes
1290.0,Female,0,Yes,Yes,41.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.95,1883.6,No
1335.0,Female,1,Yes,No,61.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.89,4167.43,No
1125.0,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,51.04,3684.27,No
1039.0,Female,1,No,Yes,45.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,49.29,2219.67,Yes
1547.0,Female,1,No,No,62.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.95,3583.61,No
1389.0,Male,1,No,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.67,2390.21,Yes
1400.0,Female,1,Yes,No,23.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.38,1134.87,No
1262.0,Male,0,No,Yes,18.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),72.88,1308.05,No
1511.3550686603426,Female,1,Yes,No,0.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.22611996587865,7.655435402945679,Yes
1017.0,Male,0,Yes,No,29.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),45.84,1318.22,Yes
1214.0,Female,1,Yes,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.03,638.52,No
1101.0,Male,1,Yes,No,16.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.56,1240.04,No
1225.0,Male,0,Yes,Yes,65.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.25,2893.64,Yes
1351.0,Male,0,Yes,No,16.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.58,945.37,Yes
1391.0,Male,1,No,Yes,55.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,73.33,3992.74,No
1092.0,Female,1,Yes,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.48,939.51,No
1410.0,Male,0,No,Yes,25.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.72,1059.94,Yes
1269.0,Female,0,Yes,Yes,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.9,1360.53,No
1382.0,Female,1,No,No,48.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.16,3511.39,No
1587.0001461729191,Male,1,No,No,15.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.35436702593766,1019.4435901734054,Yes
1365.0,Female,1,Yes,No,62.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,49.64,3064.24,Yes
1334.0,Male,0,No,Yes,13.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),54.41,681.76,No
1118.0,Male,0,No,No,49.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,37.45,1818.7,No
1479.8506444510704,Female,0,No,No,18.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,67.56610460342107,,Yes
1163.0,Male,1,Yes,Yes,46.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.52,3733.07,No
1172.0,Female,0,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.09,2218.42,No
1249.1042394183487,Female,1,Yes,No,54.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,46.4476113937075,2509.0620277027474,Yes
1405.0,Female,1,Yes,Yes,69.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,54.19,3730.0,No
1337.0,Male,0,Yes,No,34.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,76.54,2585.13,No
1000.0,Male,1,Yes,No,32.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),42.04,1342.93,No
1508.3209929949087,Male,1,No,No,37.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.23212347083216,2482.1547256572912,Yes
1590.0,Female,0,Yes,No,31.0,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.86,2045.04,Yes
1014.4580731015789,Female,0,No,Yes,5.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,49.736472829565216,246.51684154684986,Yes
1557.0,Female,1,Yes,No,22.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.71,1144.13,No
1252.0,Male,1,No,No,7.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.14,458.61,Yes
1491.1247656354035,Female,0,No,No,3.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,49.37685205152121,134.6296760949384,Yes
1392.0,Male,0,No,No,10.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,42.42,409.1,No
1492.5544233490564,Male,1,No,No,10.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.436537941674274,521.7895939324861,Yes
1160.0,Female,0,No,No,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.11,300.54,No
1322.0,Female,0,No,No,35.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),66.65,2313.34,No
1583.0,Male,0,Yes,Yes,62.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,50.23,3126.67,Yes
1417.0,Male,0,No,No,11.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.0,581.42,Yes
1162.0,Male,1,Yes,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.24,2946.16,Yes
1386.0,Male,1,Yes,Yes,22.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),47.81,1065.69,No
1448.0,Female,1,No,No,24.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,70.11,1679.82,No
1252.5352741596114,Female,0,Yes,Yes,35.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.87994158203122,,Yes
1201.0,Female,0,Yes,Yes,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.96,881.82,No
1069.9555293487042,Male,0,No,No,-0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,57.1056117816524,7.345383720641172,Yes
1385.0,Male,1,No,No,24.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.75,,Yes
1517.9026869124348,Male,1,No,No,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.511045006974566,185.60156118511705,Yes
1530.0393343807302,Female,1,No,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.283208967208246,1134.51742578481,Yes
1514.0,Female,0,No,Yes,21.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),47.32,1003.15,No
1378.0,Male,0,Yes,No,39.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.35,1983.48,No
1585.0,Female,0,No,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.35,945.59,Yes
1431.0,Female,0,No,No,38.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.44,,No
1007.0,Female,1,Yes,No,50.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,873.59,Yes
1434.0,Male,0,Yes,No,31.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.77,2243.21,No
1220.0,Male,0,Yes,No,9.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),50.44,457.1,Yes
1061.0,Female,1,No,No,34.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,72.8,2454.04,No
1485.0,Male,1,No,Yes,46.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.02,3258.77,No
1518.0,Male,1,Yes,No,15.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.83,721.25,No
1443.0,Male,0,No,Yes,7.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.95,424.69,Yes
1371.0,Female,0,Yes,No,67.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),67.5,4517.21,No
1282.0,Female,0,No,No,41.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),70.56,2946.54,No
1338.482396895806,Female,0,No,No,38.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,57.315844094041225,2178.65816472622,Yes
1276.7993533963056,Male,1,No,No,45.0,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,38.67957815769727,1769.3094156566945,Yes
1147.0,Male,0,Yes,Yes,71.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),39.61,2811.04,No
1080.0,Female,1,Yes,Yes,51.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,70.27,3601.3,No
1120.269211118603,Male,0,Yes,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,81.50141944828775,3728.5834327460707,Yes
1126.350404116264,Male,1,Yes,Yes,7.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.73683088508996,510.3029059291892,Yes
1139.0,Male,1,Yes,Yes,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.63,1443.75,No
1086.0,Male,0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),45.48,312.42,Yes
1538.0,Female,1,Yes,No,64.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,74.31,4774.93,Yes
1421.2394408514792,Female,0,No,No,3.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,52.472116690766526,161.3173401552851,Yes
1248.0317169480143,Female,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.04132330655307,1571.7796881257577,Yes
1527.48123469045,Female,1,No,Yes,30.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.83748781190427,2081.7030588095267,Yes
1251.0,Male,1,Yes,No,3.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,55.25,158.64,No
1427.0,Female,0,Yes,Yes,32.0,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,53.08,1696.22,No
1071.9761802570158,Male,0,No,No,-0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.90287682996857,12.979835231802703,Yes
1078.0,Female,1,Yes,No,39.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),64.85,2516.69,No
1508.6040967299184,Male,1,No,No,37.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.35621577937589,2499.9812586538137,Yes
1208.0,Male,0,Yes,No,37.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.26,2884.19,No
1171.0,Male,1,No,No,24.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,50.46,1185.66,No
1189.1763288171292,Female,0,Yes,No,12.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),45.89606367096498,540.0728125953709,Yes
1367.0197904812744,Male,0,Yes,Yes,17.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.46294990011588,1015.5205807699402,Yes
1264.0,Female,1,Yes,No,46.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.51,2925.08,No
1516.0,Female,1,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,52.79,71.49,Yes
1066.0,Female,1,No,Yes,42.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),51.26,2157.59,No
1260.0004475478142,Male,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,72.47884622796415,100.77249505624121,Yes
1095.0,Male,0,Yes,Yes,46.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,50.49,2313.21,Yes
1384.2949207912645,Male,1,No,No,24.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.81889548301115,,Yes
1278.0,Male,1,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.06,376.9,Yes
1451.0,Female,0,Yes,Yes,28.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.38,2029.1,No
1492.0,Female,1,Yes,Yes,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.65,576.04,No
1550.880249750644,Male,1,No,Yes,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.64193668733205,2763.560280289298,Yes
1199.0,Female,0,No,Yes,4.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,45.57,174.03,No
1515.0,Male,0,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.45,965.35,No
1182.7603573990557,Male,0,Yes,No,7.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,68.92702123885165,476.05168343625627,Yes
1198.0,Male,0,No,No,0.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.72,0.0,No
1564.0,Female,1,Yes,Yes,52.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.18,3499.34,No
1373.0,Male,0,No,No,18.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),73.95,1330.25,No
1450.0,Female,1,No,Yes,23.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.14,1376.79,No
1025.0,Female,0,Yes,No,54.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.3,,No
1241.0,Female,1,No,Yes,36.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),57.53,2102.88,No
1489.8667496961966,Female,0,No,No,3.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,49.28134340528258,131.4065340974941,Yes
1437.0,Female,0,Yes,No,44.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),66.32,2938.6,No
1549.0,Female,1,No,No,28.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,46.64,1299.17,No
1072.3798977675524,Male,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.92494915732577,41.06893777446979,Yes
1016.0,Female,0,No,Yes,3.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),52.03,164.28,No
1577.0,Female,0,Yes,No,52.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.27,3868.5,No
1579.0,Male,0,Yes,No,34.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.89,2200.24,No
1428.0,Male,1,No,Yes,50.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.05,3715.37,No
1493.0,Female,0,Yes,No,32.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,50.3,1626.32,No
1032.0,Male,0,Yes,Yes,2.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,72.39,164.06,No
1281.816727544428,Male,1,No,Yes,16.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.12860933020984,1097.088345222935,Yes
1238.0,Male,0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,75.1,5257.14,No
1379.0,Male,1,Yes,No,10.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,71.28,720.2,Yes
1051.0,Male,1,No,Yes,5.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.03,365.47,No
1245.0,Male,0,No,No,34.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,48.59,1631.52,No
1345.0,Male,0,Yes,Yes,53.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),72.8,3884.59,No
1418.0,Male,0,Yes,No,13.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.55,296.07,No
1352.421195034594,Male,0,Yes,No,16.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.43934465953063,943.1204893778365,Yes
1593.0,Female,1,No,No,2.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,58.72,129.3,No
1231.0567801715786,Female,0,No,No,14.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.10378693394512,1017.2299947153062,Yes
1383.0,Male,1,Yes,Yes,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.29,1006.65,No
1181.0,Male,1,No,Yes,16.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.16,756.84,Yes
1177.4263714398367,Male,1,No,Yes,16.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.09587099732052,795.1535376783899,Yes
1260.6640567300674,Female,1,No,No,39.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,63.15361190524744,2484.6499010427933,Yes
